grams,yardage,yarn_weight_wpi,ratio
150.0,660.0,14,4.4
50.0,75.0,8,1.5
10.0,37.0,8,3.7
50.0,108.0,8,2.16
50.0,39.0,8,0.78
25.0,100.0,8,4.0
50.0,105.0,8,2.1
50.0,55.0,7,1.1
100.0,370.0,14,3.7
50.0,120.0,12,2.4
100.0,425.0,14,4.25
227.0,275.0,7,1.2114537444933922
50.0,135.0,7,2.7
50.0,224.0,12,4.48
50.0,147.0,14,2.94
50.0,93.0,9,1.86
50.0,108.0,8,2.16
200.0,400.0,11,2.0
50.0,131.0,8,2.62
50.0,93.0,8,1.86
50.0,116.0,11,2.32
50.0,127.0,7,2.54
100.0,175.0,8,1.75
50.0,98.0,8,1.96
113.0,245.0,8,2.168141592920354
114.0,245.0,9,2.1491228070175437
100.0,170.0,8,1.7
114.0,440.0,14,3.8596491228070176
50.0,88.0,11,1.76
100.0,200.0,11,2.0
50.0,109.0,9,2.18
56.0,175.0,12,3.125
40.0,147.0,9,3.675
100.0,195.0,8,1.95
50.0,76.0,7,1.52
50.0,202.0,14,4.04
50.0,40.0,7,0.8
50.0,96.0,7,1.92
50.0,87.0,7,1.74
50.0,142.0,12,2.84
120.0,350.0,12,2.9166666666666665
50.0,114.0,8,2.28
50.0,229.0,14,4.58
50.0,100.0,8,2.0
25.0,63.0,9,2.52
100.0,218.0,7,2.18
50.0,143.0,11,2.86
50.0,50.0,7,1.0
100.0,437.0,14,4.37
100.0,290.0,11,2.9
50.0,159.0,11,3.18
20.0,65.0,11,3.25
100.0,159.0,8,1.59
100.0,270.0,8,2.7
50.0,126.0,8,2.52
50.0,82.0,8,1.64
50.0,128.0,11,2.56
50.0,110.0,9,2.2
100.0,295.0,11,2.95
100.0,182.0,8,1.82
50.0,202.0,12,4.04
100.0,180.0,11,1.8
50.0,98.0,8,1.96
50.0,109.0,9,2.18
100.0,437.0,14,4.37
28.0,185.0,14,6.607142857142857
40.0,186.0,14,4.65
100.0,274.0,12,2.74
200.0,190.0,7,0.95
50.0,165.0,12,3.3
50.0,162.0,12,3.24
50.0,136.0,9,2.72
113.0,300.0,11,2.6548672566371683
100.0,400.0,14,4.0
100.0,268.0,11,2.68
40.0,135.0,8,3.375
50.0,109.0,11,2.18
57.0,118.0,8,2.0701754385964914
100.0,360.0,14,3.6
50.0,218.0,12,4.36
20.0,196.0,14,9.8
100.0,246.0,9,2.46
110.0,410.0,14,3.727272727272727
50.0,147.0,9,2.94
25.0,96.0,12,3.84
100.0,220.0,9,2.2
100.0,460.0,14,4.6
50.0,177.0,12,3.54
30.0,98.0,12,3.2666666666666666
200.0,437.0,11,2.185
50.0,137.0,11,2.74
100.0,251.0,11,2.51
100.0,270.0,12,2.7
50.0,136.0,11,2.72
30.0,121.0,12,4.033333333333333
350.0,770.0,8,2.2
100.0,360.0,12,3.6
50.0,191.0,14,3.82
40.0,125.0,12,3.125
100.0,425.0,14,4.25
56.0,100.0,8,1.7857142857142858
50.0,142.0,9,2.84
100.0,344.0,14,3.44
100.0,88.0,7,0.88
100.0,328.0,11,3.28
50.0,130.0,9,2.6
50.0,220.0,14,4.4
49.0,58.0,7,1.183673469387755
50.0,218.0,14,4.36
115.0,310.0,11,2.6956521739130435
25.0,49.0,8,1.96
50.0,125.0,9,2.5
50.0,98.0,8,1.96
50.0,98.0,8,1.96
40.0,87.0,8,2.175
250.0,300.0,7,1.2
125.0,250.0,9,2.0
100.0,230.0,11,2.3
40.0,79.0,7,1.975
50.0,136.0,14,2.72
100.0,420.0,14,4.2
100.0,400.0,14,4.0
454.0,1240.0,8,2.7312775330396475
50.0,91.0,8,1.82
100.0,152.0,8,1.52
50.0,101.0,9,2.02
30.0,98.0,11,3.2666666666666666
50.0,117.0,11,2.34
100.0,400.0,14,4.0
50.0,136.0,9,2.72
50.0,95.0,7,1.9
25.0,98.0,12,3.92
100.0,246.0,11,2.46
50.0,120.0,9,2.4
100.0,330.0,12,3.3
113.0,190.0,9,1.6814159292035398
50.0,93.0,8,1.86
100.0,450.0,14,4.5
50.0,164.0,14,3.28
50.0,90.0,8,1.8
100.0,328.0,12,3.28
50.0,136.0,9,2.72
100.0,153.0,8,1.53
50.0,82.0,8,1.64
25.0,87.0,12,3.48
50.0,136.0,11,2.72
111.0,225.0,9,2.027027027027027
50.0,191.0,14,3.82
30.0,105.0,9,3.5
94.0,400.0,14,4.25531914893617
55.0,100.0,8,1.8181818181818181
50.0,132.0,12,2.64
228.0,560.0,9,2.456140350877193
50.0,161.0,11,3.22
100.0,437.0,14,4.37
100.0,246.0,11,2.46
50.0,63.0,7,1.26
50.0,186.0,14,3.72
50.0,180.0,11,3.6
50.0,66.0,8,1.32
50.0,137.0,11,2.74
86.0,120.0,7,1.3953488372093024
100.0,240.0,11,2.4
50.0,219.0,12,4.38
50.0,207.0,12,4.14
100.0,430.0,14,4.3
50.0,87.0,12,1.74
200.0,400.0,14,2.0
50.0,65.0,8,1.3
50.0,110.0,8,2.2
50.0,108.0,7,2.16
100.0,200.0,9,2.0
50.0,104.0,8,2.08
50.0,120.0,11,2.4
100.0,237.0,11,2.37
50.0,87.0,8,1.74
112.0,450.0,14,4.017857142857143
50.0,90.0,9,1.8
100.0,232.0,11,2.32
50.0,57.0,7,1.14
50.0,158.0,12,3.16
100.0,317.0,12,3.17
50.0,164.0,11,3.28
100.0,437.0,14,4.37
100.0,225.0,11,2.25
30.0,105.0,11,3.5
500.0,1640.0,12,3.28
50.0,120.0,8,2.4
50.0,164.0,14,3.28
50.0,109.0,9,2.18
100.0,250.0,11,2.5
100.0,219.0,12,2.19
100.0,437.0,14,4.37
100.0,240.0,11,2.4
50.0,77.0,7,1.54
100.0,175.0,7,1.75
50.0,170.0,11,3.4
200.0,656.0,12,3.28
50.0,126.0,8,2.52
50.0,191.0,14,3.82
114.0,425.0,14,3.7280701754385963
50.0,96.0,8,1.92
25.0,126.0,12,5.04
150.0,492.0,11,3.28
100.0,437.0,14,4.37
100.0,175.0,11,1.75
50.0,110.0,9,2.2
50.0,74.0,7,1.48
50.0,218.0,14,4.36
50.0,148.0,14,2.96
100.0,240.0,14,2.4
100.0,182.0,8,1.82
50.0,54.0,8,1.08
50.0,76.0,8,1.52
100.0,394.0,14,3.94
100.0,399.0,14,3.99
50.0,142.0,11,2.84
50.0,48.0,7,0.96
100.0,382.0,14,3.82
100.0,400.0,14,4.0
50.0,82.0,7,1.64
100.0,241.0,11,2.41
113.0,400.0,14,3.5398230088495577
100.0,102.0,7,1.02
453.0,1112.0,9,2.4547461368653423
100.0,437.0,14,4.37
100.0,224.0,9,2.24
25.0,109.0,12,4.36
50.0,191.0,14,3.82
100.0,390.0,14,3.9
57.0,100.0,12,1.7543859649122806
3.0,181.0,8,60.333333333333336
50.0,164.0,12,3.28
85.0,175.0,8,2.0588235294117645
50.0,205.0,14,4.1
50.0,76.0,9,1.52
50.0,120.0,8,2.4
50.0,136.0,11,2.72
50.0,87.0,7,1.74
150.0,492.0,12,3.28
50.0,170.0,12,3.4
100.0,219.0,9,2.19
100.0,437.0,14,4.37
50.0,151.0,12,3.02
50.0,140.0,11,2.8
100.0,260.0,9,2.6
25.0,115.0,12,4.6
40.0,87.0,8,2.175
150.0,425.0,12,2.8333333333333335
100.0,251.0,11,2.51
100.0,251.0,11,2.51
50.0,217.0,14,4.34
24.0,40.0,11,1.6666666666666667
100.0,437.0,14,4.37
250.0,766.0,7,3.064
500.0,656.0,7,1.312
10.0,40.0,14,4.0
100.0,437.0,14,4.37
100.0,437.0,14,4.37
60.0,150.0,11,2.5
50.0,109.0,8,2.18
100.0,437.0,14,4.37
49.0,135.0,11,2.7551020408163267
50.0,75.0,7,1.5
100.0,350.0,14,3.5
50.0,164.0,12,3.28
50.0,76.0,7,1.52
50.0,87.0,7,1.74
50.0,164.0,12,3.28
50.0,71.0,7,1.42
100.0,240.0,11,2.4
50.0,197.0,12,3.94
50.0,98.0,8,1.96
100.0,257.0,9,2.57
20.0,48.0,9,2.4
100.0,212.0,11,2.12
50.0,100.0,11,2.0
50.0,133.0,12,2.66
100.0,267.0,11,2.67
50.0,75.0,8,1.5
100.0,459.0,14,4.59
100.0,437.0,12,4.37
50.0,213.0,8,4.26
50.0,120.0,11,2.4
100.0,216.0,8,2.16
100.0,437.0,14,4.37
50.0,115.0,7,2.3
56.0,273.0,11,4.875
100.0,437.0,14,4.37
50.0,164.0,14,3.28
50.0,109.0,11,2.18
85.0,200.0,12,2.3529411764705883
142.0,620.0,14,4.366197183098592
50.0,109.0,11,2.18
100.0,435.0,14,4.35
50.0,149.0,11,2.98
100.0,137.0,7,1.37
227.0,665.0,12,2.9295154185022025
100.0,252.0,11,2.52
100.0,450.0,14,4.5
115.0,475.0,14,4.130434782608695
50.0,125.0,11,2.5
100.0,210.0,9,2.1
150.0,284.0,12,1.8933333333333333
100.0,437.0,14,4.37
100.0,127.0,11,1.27
50.0,65.0,7,1.3
50.0,120.0,9,2.4
100.0,251.0,11,2.51
100.0,297.0,11,2.97
50.0,210.0,14,4.2
100.0,601.0,12,6.01
50.0,100.0,9,2.0
100.0,85.0,7,0.85
100.0,230.0,9,2.3
100.0,399.0,14,3.99
100.0,328.0,12,3.28
50.0,160.0,14,3.2
115.0,425.0,14,3.6956521739130435
150.0,328.0,8,2.1866666666666665
50.0,109.0,9,2.18
100.0,142.0,8,1.42
50.0,180.0,8,3.6
100.0,125.0,7,1.25
100.0,218.0,9,2.18
57.0,186.0,12,3.263157894736842
50.0,77.0,7,1.54
50.0,145.0,12,2.9
50.0,125.0,11,2.5
50.0,136.0,11,2.72
100.0,219.0,9,2.19
100.0,328.0,12,3.28
100.0,262.0,11,2.62
50.0,136.0,9,2.72
100.0,437.0,14,4.37
50.0,93.0,8,1.86
150.0,437.0,12,2.9133333333333336
113.0,375.0,12,3.3185840707964602
50.0,164.0,12,3.28
100.0,437.0,14,4.37
100.0,247.0,9,2.47
50.0,120.0,9,2.4
100.0,437.0,14,4.37
50.0,164.0,11,3.28
100.0,220.0,9,2.2
50.0,191.0,11,3.82
50.0,180.0,11,3.6
50.0,180.0,14,3.6
50.0,109.0,9,2.18
150.0,410.0,11,2.7333333333333334
79.0,100.0,7,1.2658227848101267
100.0,92.0,7,0.92
50.0,98.0,9,1.96
100.0,380.0,14,3.8
100.0,210.0,9,2.1
50.0,98.0,9,1.96
1000.0,1750.0,8,1.75
100.0,440.0,14,4.4
107.0,210.0,9,1.9626168224299065
50.0,93.0,11,1.86
50.0,219.0,14,4.38
100.0,242.0,11,2.42
50.0,95.0,9,1.9
100.0,213.0,9,2.13
100.0,399.0,14,3.99
95.0,109.0,9,1.1473684210526316
50.0,120.0,11,2.4
100.0,161.0,7,1.61
50.0,208.0,12,4.16
50.0,230.0,14,4.6
50.0,141.0,11,2.82
50.0,137.0,12,2.74
100.0,275.0,11,2.75
122.0,245.0,9,2.0081967213114753
100.0,437.0,14,4.37
100.0,252.0,9,2.52
100.0,399.0,14,3.99
100.0,438.0,14,4.38
100.0,436.0,14,4.36
50.0,175.0,9,3.5
100.0,400.0,14,4.0
50.0,104.0,9,2.08
57.0,70.0,8,1.2280701754385965
100.0,80.0,7,0.8
50.0,82.0,7,1.64
50.0,85.0,8,1.7
100.0,425.0,14,4.25
200.0,506.0,8,2.53
50.0,140.0,11,2.8
50.0,120.0,9,2.4
50.0,158.0,11,3.16
30.0,54.0,9,1.8
113.0,420.0,14,3.7168141592920354
50.0,92.0,8,1.84
57.0,240.0,8,4.2105263157894735
28.0,27.0,7,0.9642857142857143
50.0,60.0,7,1.2
50.0,135.0,11,2.7
57.0,125.0,12,2.192982456140351
50.0,101.0,8,2.02
100.0,330.0,12,3.3
225.0,420.0,8,1.8666666666666667
50.0,142.0,11,2.84
400.0,804.0,8,2.01
100.0,300.0,12,3.0
50.0,86.0,9,1.72
200.0,429.0,8,2.145
89.0,89.0,7,1.0
50.0,77.0,8,1.54
50.0,125.0,12,2.5
50.0,99.0,12,1.98
50.0,115.0,11,2.3
100.0,275.0,11,2.75
50.0,126.0,11,2.52
25.0,109.0,11,4.36
100.0,400.0,14,4.0
50.0,109.0,11,2.18
50.0,54.0,7,1.08
100.0,437.0,14,4.37
55.0,180.0,11,3.272727272727273
50.0,111.0,9,2.22
100.0,159.0,7,1.59
50.0,71.0,9,1.42
100.0,437.0,14,4.37
115.0,380.0,14,3.3043478260869565
100.0,251.0,11,2.51
50.0,194.0,14,3.88
50.0,131.0,8,2.62
100.0,350.0,12,3.5
100.0,450.0,14,4.5
100.0,109.0,7,1.09
100.0,175.0,9,1.75
50.0,109.0,8,2.18
100.0,295.0,12,2.95
50.0,87.0,7,1.74
50.0,54.0,7,1.08
100.0,65.0,7,0.65
50.0,52.0,7,1.04
50.0,77.0,7,1.54
50.0,191.0,14,3.82
100.0,420.0,14,4.2
50.0,150.0,14,3.0
100.0,153.0,8,1.53
50.0,95.0,7,1.9
50.0,98.0,8,1.96
50.0,131.0,11,2.62
50.0,137.0,8,2.74
50.0,99.0,9,1.98
50.0,142.0,9,2.84
100.0,161.0,9,1.61
50.0,186.0,11,3.72
25.0,103.0,11,4.12
100.0,196.0,9,1.96
100.0,437.0,14,4.37
100.0,284.0,9,2.84
50.0,127.0,8,2.54
57.0,50.0,7,0.8771929824561403
50.0,136.0,11,2.72
25.0,70.0,11,2.8
50.0,62.0,8,1.24
100.0,525.0,14,5.25
50.0,82.0,9,1.64
55.0,200.0,11,3.6363636363636362
100.0,142.0,8,1.42
100.0,187.0,9,1.87
50.0,109.0,11,2.18
150.0,525.0,11,3.5
100.0,383.0,14,3.83
50.0,147.0,7,2.94
100.0,311.0,11,3.11
40.0,52.0,8,1.3
50.0,120.0,11,2.4
50.0,55.0,7,1.1
50.0,213.0,14,4.26
50.0,136.0,11,2.72
50.0,115.0,11,2.3
100.0,400.0,14,4.0
100.0,459.0,14,4.59
50.0,43.0,9,0.86
100.0,459.0,14,4.59
100.0,284.0,11,2.84
50.0,109.0,8,2.18
50.0,241.0,11,4.82
50.0,74.0,8,1.48
250.0,875.0,7,3.5
50.0,279.0,12,5.58
100.0,410.0,14,4.1
50.0,90.0,9,1.8
250.0,607.0,7,2.428
100.0,229.0,9,2.29
1000.0,4374.0,14,4.374
25.0,82.0,7,3.28
50.0,136.0,14,2.72
50.0,120.0,9,2.4
100.0,330.0,14,3.3
90.0,300.0,12,3.3333333333333335
100.0,372.0,14,3.72
50.0,66.0,7,1.32
50.0,47.0,7,0.94
50.0,105.0,11,2.1
40.0,142.0,12,3.55
40.0,158.0,14,3.95
50.0,122.0,9,2.44
100.0,175.0,8,1.75
100.0,500.0,14,5.0
100.0,175.0,7,1.75
50.0,98.0,8,1.96
50.0,76.0,7,1.52
50.0,109.0,7,2.18
50.0,175.0,12,3.5
50.0,100.0,8,2.0
50.0,109.0,8,2.18
100.0,175.0,8,1.75
50.0,165.0,8,3.3
50.0,71.0,7,1.42
25.0,68.0,7,2.72
50.0,85.0,8,1.7
50.0,88.0,7,1.76
28.0,125.0,9,4.464285714285714
40.0,160.0,12,4.0
50.0,30.0,8,0.6
50.0,87.0,7,1.74
50.0,85.0,7,1.7
50.0,61.0,7,1.22
50.0,101.0,8,2.02
50.0,122.0,11,2.44
50.0,93.0,8,1.86
100.0,371.0,14,3.71
50.0,45.0,9,0.9
50.0,103.0,7,2.06
50.0,99.0,7,1.98
100.0,430.0,14,4.3
50.0,87.0,7,1.74
50.0,196.0,14,3.92
40.0,87.0,8,2.175
50.0,95.0,11,1.9
50.0,100.0,11,2.0
50.0,80.0,7,1.6
50.0,117.0,9,2.34
100.0,330.0,14,3.3
50.0,98.0,8,1.96
100.0,459.0,14,4.59
50.0,67.0,7,1.34
50.0,82.0,8,1.64
50.0,109.0,9,2.18
50.0,200.0,12,4.0
50.0,115.0,7,2.3
50.0,135.0,14,2.7
50.0,93.0,8,1.86
150.0,722.0,14,4.8133333333333335
50.0,93.0,8,1.86
100.0,220.0,9,2.2
100.0,246.0,11,2.46
50.0,137.0,9,2.74
50.0,136.0,11,2.72
50.0,51.0,7,1.02
140.0,200.0,7,1.4285714285714286
50.0,93.0,9,1.86
100.0,108.0,11,1.08
50.0,120.0,8,2.4
50.0,137.0,11,2.74
226.0,750.0,12,3.3185840707964602
50.0,131.0,12,2.62
40.0,150.0,9,3.75
50.0,202.0,14,4.04
50.0,200.0,12,4.0
50.0,109.0,11,2.18
57.0,150.0,8,2.6315789473684212
50.0,125.0,9,2.5
80.0,142.0,11,1.775
40.0,166.0,9,4.15
50.0,219.0,14,4.38
50.0,93.0,9,1.86
50.0,87.0,7,1.74
100.0,210.0,9,2.1
100.0,459.0,14,4.59
100.0,437.0,14,4.37
50.0,344.0,14,6.88
100.0,437.0,14,4.37
50.0,126.0,11,2.52
50.0,210.0,14,4.2
50.0,70.0,8,1.4
40.0,159.0,14,3.975
50.0,219.0,14,4.38
350.0,984.0,11,2.8114285714285714
50.0,109.0,11,2.18
100.0,437.0,14,4.37
50.0,115.0,11,2.3
100.0,413.0,14,4.13
100.0,219.0,9,2.19
100.0,131.0,7,1.31
50.0,164.0,11,3.28
30.0,63.0,8,2.1
40.0,131.0,11,3.275
50.0,109.0,8,2.18
50.0,93.0,9,1.86
100.0,280.0,11,2.8
30.0,91.0,12,3.033333333333333
125.0,28.0,7,0.224
500.0,1804.0,12,3.608
100.0,164.0,8,1.64
100.0,257.0,11,2.57
100.0,229.0,9,2.29
100.0,306.0,8,3.06
50.0,153.0,11,3.06
100.0,459.0,14,4.59
50.0,164.0,14,3.28
28.0,105.0,12,3.75
50.0,156.0,11,3.12
25.0,49.0,7,1.96
100.0,438.0,14,4.38
50.0,110.0,9,2.2
200.0,591.0,11,2.955
25.0,89.0,9,3.56
100.0,131.0,7,1.31
100.0,437.0,14,4.37
100.0,382.0,14,3.82
100.0,196.0,9,1.96
75.0,122.0,8,1.6266666666666667
50.0,82.0,7,1.64
50.0,126.0,9,2.52
100.0,219.0,9,2.19
65.0,90.0,8,1.3846153846153846
100.0,185.0,9,1.85
25.0,60.0,11,2.4
50.0,66.0,7,1.32
30.0,109.0,12,3.6333333333333333
50.0,136.0,11,2.72
100.0,101.0,7,1.01
50.0,120.0,8,2.4
85.0,110.0,12,1.2941176470588236
35.0,98.0,7,2.8
40.0,124.0,14,3.1
100.0,437.0,14,4.37
50.0,82.0,11,1.64
100.0,251.0,11,2.51
113.0,86.0,7,0.7610619469026548
40.0,80.0,9,2.0
50.0,164.0,9,3.28
50.0,208.0,14,4.16
50.0,80.0,7,1.6
100.0,196.0,9,1.96
226.0,365.0,8,1.6150442477876106
50.0,65.0,8,1.3
50.0,246.0,14,4.92
50.0,165.0,11,3.3
50.0,104.0,7,2.08
50.0,150.0,11,3.0
50.0,120.0,9,2.4
50.0,68.0,7,1.36
50.0,169.0,11,3.38
453.0,700.0,8,1.5452538631346577
50.0,56.0,7,1.12
50.0,133.0,12,2.66
100.0,273.0,11,2.73
25.0,38.0,7,1.52
50.0,109.0,9,2.18
50.0,114.0,8,2.28
100.0,164.0,7,1.64
100.0,164.0,8,1.64
50.0,49.0,8,0.98
200.0,140.0,7,0.7
100.0,219.0,9,2.19
100.0,250.0,11,2.5
50.0,63.0,8,1.26
50.0,66.0,7,1.32
114.0,150.0,7,1.3157894736842106
50.0,55.0,7,1.1
50.0,104.0,9,2.08
100.0,163.0,8,1.63
100.0,198.0,8,1.98
50.0,39.0,8,0.78
50.0,180.0,11,3.6
50.0,98.0,9,1.96
50.0,110.0,11,2.2
50.0,121.0,11,2.42
150.0,310.0,11,2.066666666666667
200.0,473.0,8,2.365
40.0,81.0,8,2.025
200.0,262.0,7,1.31
100.0,328.0,12,3.28
50.0,110.0,11,2.2
50.0,152.0,11,3.04
50.0,82.0,7,1.64
25.0,75.0,11,3.0
100.0,126.0,7,1.26
50.0,126.0,12,2.52
50.0,131.0,12,2.62
50.0,190.0,14,3.8
40.0,175.0,14,4.375
50.0,191.0,14,3.82
25.0,93.0,14,3.72
50.0,54.0,7,1.08
100.0,93.0,7,0.93
100.0,207.0,8,2.07
100.0,437.0,14,4.37
128.0,300.0,11,2.34375
50.0,98.0,7,1.96
50.0,185.0,14,3.7
50.0,164.0,12,3.28
50.0,98.0,11,1.96
50.0,130.0,9,2.6
50.0,168.0,12,3.36
50.0,131.0,11,2.62
50.0,90.0,7,1.8
25.0,106.0,12,4.24
50.0,143.0,9,2.86
142.0,285.0,7,2.007042253521127
100.0,338.0,12,3.38
50.0,154.0,12,3.08
50.0,153.0,14,3.06
100.0,175.0,7,1.75
100.0,205.0,9,2.05
50.0,77.0,7,1.54
100.0,115.0,7,1.15
25.0,54.0,8,2.16
50.0,87.0,7,1.74
50.0,64.0,7,1.28
100.0,328.0,12,3.28
100.0,239.0,8,2.39
50.0,96.0,8,1.92
50.0,155.0,8,3.1
57.0,125.0,11,2.192982456140351
25.0,93.0,14,3.72
50.0,93.0,7,1.86
50.0,158.0,12,3.16
227.0,740.0,12,3.2599118942731278
100.0,440.0,14,4.4
50.0,110.0,8,2.2
50.0,79.0,8,1.58
100.0,100.0,7,1.0
50.0,80.0,7,1.6
50.0,45.0,7,0.9
50.0,60.0,7,1.2
50.0,87.0,7,1.74
57.0,145.0,11,2.543859649122807
50.0,104.0,7,2.08
100.0,250.0,9,2.5
50.0,97.0,9,1.94
50.0,165.0,11,3.3
57.0,125.0,9,2.192982456140351
100.0,200.0,9,2.0
50.0,100.0,9,2.0
100.0,400.0,14,4.0
50.0,164.0,14,3.28
50.0,87.0,7,1.74
50.0,150.0,12,3.0
50.0,95.0,9,1.9
100.0,277.0,12,2.77
50.0,177.0,14,3.54
109.0,150.0,8,1.3761467889908257
100.0,260.0,9,2.6
50.0,119.0,7,2.38
100.0,440.0,14,4.4
50.0,109.0,9,2.18
50.0,120.0,11,2.4
40.0,131.0,12,3.275
50.0,127.0,11,2.54
50.0,209.0,11,4.18
453.0,1575.0,12,3.4768211920529803
100.0,200.0,9,2.0
40.0,78.0,7,1.95
50.0,55.0,7,1.1
50.0,153.0,8,3.06
50.0,62.0,7,1.24
50.0,42.0,8,0.84
50.0,126.0,9,2.52
50.0,44.0,7,0.88
50.0,104.0,8,2.08
50.0,114.0,11,2.28
100.0,266.0,11,2.66
100.0,280.0,11,2.8
50.0,96.0,11,1.92
100.0,437.0,14,4.37
50.0,240.0,14,4.8
28.0,85.0,11,3.0357142857142856
100.0,437.0,14,4.37
100.0,435.0,14,4.35
50.0,78.0,7,1.56
100.0,220.0,9,2.2
50.0,130.0,11,2.6
100.0,230.0,11,2.3
50.0,94.0,12,1.88
25.0,98.0,8,3.92
113.0,230.0,9,2.0353982300884956
40.0,77.0,9,1.925
100.0,385.0,14,3.85
100.0,317.0,12,3.17
50.0,121.0,11,2.42
110.0,210.0,8,1.9090909090909092
100.0,474.0,14,4.74
100.0,300.0,14,3.0
50.0,124.0,11,2.48
50.0,112.0,11,2.24
50.0,136.0,12,2.72
50.0,70.0,7,1.4
50.0,87.0,9,1.74
50.0,137.0,14,2.74
20.0,66.0,9,3.3
100.0,210.0,8,2.1
50.0,115.0,9,2.3
100.0,181.0,8,1.81
50.0,109.0,11,2.18
100.0,440.0,14,4.4
50.0,186.0,12,3.72
100.0,175.0,8,1.75
50.0,295.0,12,5.9
40.0,109.0,12,2.725
100.0,400.0,14,4.0
50.0,109.0,11,2.18
50.0,62.0,7,1.24
50.0,164.0,11,3.28
113.0,264.0,11,2.336283185840708
25.0,60.0,11,2.4
50.0,100.0,12,2.0
50.0,164.0,12,3.28
100.0,462.0,14,4.62
30.0,122.0,12,4.066666666666666
100.0,200.0,11,2.0
86.0,210.0,9,2.441860465116279
50.0,90.0,8,1.8
100.0,400.0,14,4.0
50.0,110.0,7,2.2
107.0,400.0,14,3.7383177570093458
50.0,98.0,8,1.96
20.0,77.0,14,3.85
50.0,125.0,9,2.5
220.0,435.0,8,1.9772727272727273
45.0,98.0,11,2.1777777777777776
40.0,164.0,14,4.1
100.0,325.0,12,3.25
100.0,153.0,7,1.53
100.0,125.0,7,1.25
56.0,150.0,8,2.6785714285714284
50.0,118.0,12,2.36
100.0,420.0,14,4.2
100.0,182.0,8,1.82
125.0,273.0,11,2.184
100.0,273.0,11,2.73
100.0,167.0,8,1.67
50.0,65.0,7,1.3
110.0,240.0,11,2.1818181818181817
113.0,250.0,9,2.2123893805309733
50.0,54.0,7,1.08
100.0,400.0,14,4.0
50.0,60.0,7,1.2
50.0,101.0,8,2.02
50.0,120.0,9,2.4
100.0,246.0,11,2.46
25.0,71.0,12,2.84
114.0,400.0,14,3.508771929824561
100.0,260.0,11,2.6
100.0,439.0,14,4.39
50.0,103.0,8,2.06
50.0,147.0,8,2.94
50.0,109.0,8,2.18
100.0,181.0,7,1.81
50.0,98.0,8,1.96
100.0,437.0,14,4.37
50.0,120.0,11,2.4
110.0,200.0,8,1.8181818181818181
100.0,440.0,14,4.4
112.0,457.0,14,4.080357142857143
50.0,79.0,8,1.58
50.0,164.0,14,3.28
60.0,200.0,12,3.3333333333333335
50.0,148.0,11,2.96
50.0,180.0,12,3.6
50.0,208.0,12,4.16
100.0,200.0,8,2.0
50.0,150.0,12,3.0
100.0,225.0,11,2.25
100.0,459.0,14,4.59
50.0,87.0,7,1.74
50.0,229.0,14,4.58
100.0,142.0,7,1.42
50.0,110.0,9,2.2
40.0,83.0,9,2.075
100.0,220.0,9,2.2
50.0,183.0,12,3.66
50.0,90.0,7,1.8
50.0,50.0,7,1.0
100.0,430.0,14,4.3
100.0,328.0,12,3.28
25.0,115.0,12,4.6
100.0,231.0,11,2.31
40.0,133.0,12,3.325
100.0,87.0,7,0.87
50.0,136.0,11,2.72
50.0,85.0,8,1.7
100.0,400.0,14,4.0
100.0,115.0,7,1.15
100.0,182.0,8,1.82
100.0,218.0,9,2.18
50.0,153.0,7,3.06
50.0,164.0,7,3.28
50.0,93.0,8,1.86
100.0,437.0,14,4.37
25.0,93.0,12,3.72
25.0,101.0,14,4.04
50.0,65.0,7,1.3
100.0,465.0,14,4.65
113.0,190.0,8,1.6814159292035398
100.0,399.0,14,3.99
113.0,245.0,9,2.168141592920354
500.0,1312.0,11,2.624
50.0,90.0,8,1.8
100.0,246.0,11,2.46
100.0,437.0,14,4.37
50.0,125.0,11,2.5
25.0,82.0,11,3.28
50.0,219.0,14,4.38
100.0,400.0,14,4.0
150.0,252.0,8,1.68
50.0,145.0,11,2.9
100.0,430.0,14,4.3
100.0,438.0,14,4.38
100.0,438.0,14,4.38
100.0,182.0,8,1.82
100.0,218.0,9,2.18
50.0,112.0,8,2.24
50.0,137.0,11,2.74
100.0,246.0,11,2.46
100.0,437.0,14,4.37
100.0,225.0,11,2.25
100.0,400.0,14,4.0
100.0,246.0,11,2.46
100.0,435.0,14,4.35
50.0,70.0,8,1.4
74.0,200.0,9,2.7027027027027026
150.0,660.0,14,4.4
200.0,583.0,11,2.915
50.0,145.0,11,2.9
100.0,459.0,14,4.59
50.0,200.0,14,4.0
100.0,183.0,12,1.83
100.0,166.0,7,1.66
100.0,436.0,14,4.36
100.0,437.0,14,4.37
100.0,436.0,14,4.36
100.0,436.0,14,4.36
50.0,142.0,9,2.84
25.0,136.0,14,5.44
100.0,295.0,11,2.95
100.0,306.0,14,3.06
50.0,175.0,14,3.5
100.0,350.0,12,3.5
100.0,450.0,9,4.5
100.0,246.0,11,2.46
25.0,77.0,12,3.08
45.0,71.0,8,1.5777777777777777
100.0,270.0,11,2.7
100.0,464.0,14,4.64
100.0,60.0,7,0.6
100.0,180.0,8,1.8
115.0,200.0,9,1.7391304347826086
50.0,109.0,8,2.18
100.0,246.0,9,2.46
100.0,95.0,7,0.95
100.0,180.0,8,1.8
115.0,465.0,14,4.043478260869565
50.0,76.0,9,1.52
